Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,Police Precinct,year
56576191,01/20/2023 09:26:52 PM,01/21/2023 12:30:54 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11429.0,102-16 215 STREET,215 STREET,102 AVENUE,104 AVENUE,102 AVENUE,104 AVENUE,ADDRESS,QUEENS VILLAGE,215 STREET,,Closed,,The Department of Sanitation removed the items.,01/20/2023 10:07:21 PM,13 QUEENS,4110880031.0,QUEENS,1055240.0,199105.0,PHONE,Unspecified,QUEENS,,,,,,,,40.71288917391134,-73.7439280994739,"(40.71288917391134, -73.7439280994739)",24338.0,63.0,3.0,6.0,63.0,63.0,2023
56584287,01/20/2023 05:24:42 PM,01/23/2023 11:48:27 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10312.0,3710 RICHMOND AVENUE,RICHMOND AVENUE,SERRELL AVENUE,BARTLETT AVENUE,SERRELL AVENUE,BARTLETT AVENUE,ADDRESS,STATEN ISLAND,RICHMOND AVENUE,,Closed,,The Department of Sanitation cleaned the location.,01/21/2023 01:42:14 PM,03 STATEN ISLAND,5055980008.0,STATEN ISLAND,937977.0,138797.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.54752060184209,-74.16650064492599,"(40.54752060184209, -74.16650064492599)",10699.0,15.0,1.0,9.0,77.0,77.0,2023
56584298,01/20/2023 02:39:27 PM,01/21/2023 12:32:57 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11429.0,102 AVENUE,102 AVENUE,102 AVENUE,215 STREET,102 AVENUE,215 STREET,INTERSECTION,,,,Closed,,The Department of Sanitation found an open service request already exists for the same location.,01/20/2023 10:05:51 PM,13 QUEENS,,QUEENS,1055221.0,199259.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.71331201782956,-73.7439950115572,"(40.71331201782956, -73.7439950115572)",24338.0,63.0,3.0,6.0,63.0,63.0,2023
56575910,01/20/2023 11:06:21 AM,01/26/2023 03:20:28 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11414.0,151-32 82 STREET,82 STREET,151 AVENUE,153 AVENUE,151 AVENUE,153 AVENUE,ADDRESS,HOWARD BEACH,82 STREET,,Closed,,The Department of Sanitation cleaned the location.,01/21/2023 05:24:09 AM,10 QUEENS,4114280031.0,QUEENS,1025156.0,182436.0,PHONE,Unspecified,QUEENS,,,,,,,,40.667326912050605,-73.85254666939672,"(40.667326912050605, -73.85254666939672)",15314.0,62.0,3.0,41.0,64.0,64.0,2023
56570275,01/19/2023 03:55:41 PM,01/20/2023 12:42:51 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10467.0,EAST  211 STREET,EAST  211 STREET,EAST  211 STREET,HOLLAND AVENUE,EAST  211 STREET,HOLLAND AVENUE,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,01/19/2023 03:55:52 PM,12 BRONX,,BRONX,1021743.0,259013.0,PHONE,Unspecified,BRONX,,,,,,,,40.87752550519247,-73.86442221403458,"(40.877525505192466, -73.86442221403458)",11605.0,29.0,5.0,2.0,30.0,30.0,2023
56569108,01/19/2023 11:08:54 AM,01/23/2023 06:18:28 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10305.0,877 FATHER CAPODANNO BOULEVARD,FATHER CAPODANNO BOULEVARD,SIOUX STREET,GRAHAM BOULEVARD,SIOUX STREET,GRAHAM BOULEVARD,ADDRESS,STATEN ISLAND,FATHER CAPODANNO BOULEVARD,,Closed,,The Department of Sanitation cleaned the location.,01/21/2023 01:33:13 PM,02 STATEN ISLAND,5038500025.0,STATEN ISLAND,960754.0,148728.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.57486885472326,-74.08457846228282,"(40.57486885472326, -74.08457846228282)",10692.0,30.0,1.0,14.0,76.0,76.0,2023
56557262,01/18/2023 06:20:29 PM,01/20/2023 12:42:49 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10467.0,EAST  211 STREET,EAST  211 STREET,EAST  211 STREET,HOLLAND AVENUE,EAST  211 STREET,HOLLAND AVENUE,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,01/19/2023 07:05:46 AM,12 BRONX,,BRONX,1021743.0,259013.0,PHONE,Unspecified,BRONX,,,,,,,,40.87752550519247,-73.86442221403458,"(40.877525505192466, -73.86442221403458)",11605.0,29.0,5.0,2.0,30.0,30.0,2023
56601610,01/18/2023 01:34:18 PM,01/23/2023 01:20:49 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11229.0,EAST   12 STREET,EAST   12 STREET,EAST   12 STREET,KINGS HIGHWAY,EAST   12 STREET,KINGS HIGHWAY,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,01/23/2023 10:34:37 AM,15 BROOKLYN,,BROOKLYN,995104.0,160678.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.60769369784423,-73.96090969164462,"(40.60769369784423, -73.96090969164462)",13512.0,32.0,2.0,15.0,36.0,36.0,2023
56549831,01/17/2023 03:48:37 PM,01/19/2023 01:44:29 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10309.0,BUTLER BOULEVARD,BUTLER BOULEVARD,BUTLER BOULEVARD,HYLAN BOULEVARD,BUTLER BOULEVARD,HYLAN BOULEVARD,INTERSECTION,,,,Closed,,The Department of Sanitation removed the items.,01/18/2023 11:36:32 PM,03 STATEN ISLAND,,STATEN ISLAND,921762.0,124617.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.50849984083811,-74.22471474374751,"(40.50849984083811, -74.22471474374751)",10696.0,15.0,1.0,9.0,77.0,77.0,2023
56556413,01/17/2023 02:20:05 PM,01/19/2023 01:55:09 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11421.0,79 STREET,79 STREET,79 STREET,86 AVENUE,79 STREET,86 AVENUE,INTERSECTION,,,,Closed,,The Department of Sanitation removed the items.,01/18/2023 11:03:04 AM,09 QUEENS,,QUEENS,1022003.0,191972.0,PHONE,Unspecified,QUEENS,,,,,,,,40.69351504253365,-73.86385880523287,"(40.693515042533654, -73.86385880523287)",24017.0,46.0,3.0,34.0,60.0,60.0,2023
56548528,01/17/2023 12:58:13 PM,01/18/2023 01:18:22 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10467.0,740 EAST  211 STREET,EAST  211 STREET,HOLLAND AVENUE,CARLISLE PLACE,HOLLAND AVENUE,CARLISLE PLACE,ADDRESS,BRONX,EAST  211 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,01/18/2023 07:24:18 AM,12 BRONX,2046590013.0,BRONX,1021874.0,259004.0,PHONE,Unspecified,BRONX,,,,,,,,40.87750024553714,-73.86394855851756,"(40.87750024553714, -73.86394855851756)",11605.0,29.0,5.0,2.0,30.0,30.0,2023
56551726,01/17/2023 10:54:11 AM,01/18/2023 01:04:48 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,10461.0,1916 WILLIAMSBRIDGE ROAD,WILLIAMSBRIDGE ROAD,RHINELANDER AVENUE,NEILL AVENUE,RHINELANDER AVENUE,NEILL AVENUE,ADDRESS,BRONX,WILLIAMSBRIDGE ROAD,,Closed,,The Department of Sanitation cleaned the location.,01/17/2023 11:04:35 AM,11 BRONX,2042740045.0,BRONX,1024838.0,250002.0,PHONE,Unspecified,BRONX,,,,,,,,40.85277938678462,-73.85328503359565,"(40.85277938678462, -73.85328503359565)",11270.0,59.0,5.0,12.0,32.0,32.0,2023
56549226,01/17/2023 10:39:48 AM,01/18/2023 01:04:22 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,10461.0,1152 RHINELANDER AVENUE,RHINELANDER AVENUE,WILLIAMSBRIDGE ROAD,YATES AVENUE,WILLIAMSBRIDGE ROAD,YATES AVENUE,ADDRESS,BRONX,RHINELANDER AVENUE,,Closed,,The Department of Sanitation removed the items.,01/17/2023 11:05:26 AM,11 BRONX,2042000005.0,BRONX,1025096.0,249899.0,ONLINE,Unspecified,BRONX,,,,,,,,40.85249549298297,-73.85235306062565,"(40.85249549298297, -73.85235306062565)",11270.0,59.0,5.0,12.0,32.0,32.0,2023
56550660,01/17/2023 10:07:56 AM,01/18/2023 01:05:09 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,10461.0,RHINELANDER AVENUE,RHINELANDER AVENUE,RHINELANDER AVENUE,YATES AVENUE,RHINELANDER AVENUE,YATES AVENUE,INTERSECTION,,,,Closed,,The Department of Sanitation cleaned the location.,01/17/2023 11:02:50 AM,11 BRONX,,BRONX,1025187.0,249956.0,PHONE,Unspecified,BRONX,,,,,,,,40.85265151936688,-73.85202377348112,"(40.85265151936688, -73.85202377348112)",11270.0,59.0,5.0,12.0,32.0,32.0,2023
56549639,01/17/2023 09:08:49 AM,01/19/2023 12:34:17 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11234.0,1653 EAST   53 STREET,EAST   53 STREET,AVENUE N,AVENUE O,AVENUE N,AVENUE O,ADDRESS,BROOKLYN,EAST   53 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,01/18/2023 10:53:18 AM,18 BROOKLYN,3078980026.0,BROOKLYN,1005391.0,164465.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61806965701289,-73.92384957194636,"(40.61806965701289, -73.92384957194636)",13825.0,5.0,2.0,8.0,38.0,38.0,2023
56539793,01/16/2023 10:20:45 PM,01/20/2023 10:32:00 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11423.0,88-29 202 STREET,202 STREET,HILLSIDE AVENUE,89 AVENUE,HILLSIDE AVENUE,89 AVENUE,ADDRESS,HOLLIS,202 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,01/19/2023 10:08:02 AM,12 QUEENS,4104960039.0,QUEENS,1050343.0,201492.0,PHONE,Unspecified,QUEENS,,,,,,,,40.719478829920334,-73.7615688084819,"(40.719478829920334, -73.7615688084819)",24332.0,41.0,3.0,16.0,61.0,61.0,2023
56538986,01/16/2023 04:00:13 PM,01/20/2023 12:09:38 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10475.0,EINSTEIN LOOP NORTH,EINSTEIN LOOP NORTH,EINSTEIN LOOP NORTH,HUTCHINSON RIVER PARKWAY EAST,EINSTEIN LOOP NORTH,HUTCHINSON RIVER PARKWAY EAST,INTERSECTION,,,,Closed,,The Department of Sanitation removed the items.,01/18/2023 03:39:57 PM,10 BRONX,,BRONX,1033091.0,254720.0,ONLINE,Unspecified,BRONX,,,,,,,,40.86568705693969,-73.82341830013138,"(40.86568705693969, -73.82341830013138)",12344.0,43.0,5.0,2.0,28.0,28.0,2023
56542613,01/16/2023 02:10:01 PM,01/17/2023 12:44:53 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10309.0,135 CORRELL AVENUE,CORRELL AVENUE,DEAD END,ARDEN AVENUE,DEAD END,ARDEN AVENUE,ADDRESS,STATEN ISLAND,CORRELL AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,01/17/2023 12:44:52 PM,03 STATEN ISLAND,5057770030.0,STATEN ISLAND,931201.0,140628.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.55250839649178,-74.19089649992033,"(40.55250839649178, -74.19089649992033)",10699.0,15.0,1.0,9.0,77.0,77.0,2023
56540473,01/16/2023 01:37:24 PM,01/19/2023 12:52:47 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,10453.0,31 BUCHANAN PLACE,BUCHANAN PLACE,DAVIDSON AVENUE,GRAND AVENUE,DAVIDSON AVENUE,GRAND AVENUE,ADDRESS,BRONX,BUCHANAN PLACE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,01/18/2023 11:33:31 AM,05 BRONX,2031960068.0,BRONX,1010392.0,251934.0,ONLINE,Unspecified,BRONX,,,,,,,,40.85813673790655,-73.90549594576437,"(40.85813673790655, -73.90549594576437)",10931.0,6.0,5.0,29.0,29.0,29.0,2023
56538594,01/16/2023 12:34:34 PM,01/17/2023 12:45:23 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10312.0,7 PETRUS AVENUE,PETRUS AVENUE,RICHMOND AVENUE,BAYARD STREET,RICHMOND AVENUE,BAYARD STREET,ADDRESS,STATEN ISLAND,PETRUS AVENUE,,Closed,,The Department of Sanitation removed the items.,01/17/2023 10:54:19 AM,03 STATEN ISLAND,5055980008.0,STATEN ISLAND,937959.0,138633.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.54707035982413,-74.16656429073376,"(40.54707035982413, -74.16656429073376)",10699.0,15.0,1.0,9.0,77.0,77.0,2023
56541143,01/16/2023 11:29:56 AM,01/19/2023 12:53:12 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,10453.0,27 BUCHANAN PLACE,BUCHANAN PLACE,DAVIDSON AVENUE,GRAND AVENUE,DAVIDSON AVENUE,GRAND AVENUE,ADDRESS,BRONX,BUCHANAN PLACE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,01/18/2023 11:29:56 AM,05 BRONX,2031960066.0,BRONX,1010422.0,251920.0,PHONE,Unspecified,BRONX,,,,,,,,40.8580982232415,-73.90538754968105,"(40.8580982232415, -73.90538754968105)",10931.0,6.0,5.0,29.0,29.0,29.0,2023
56539590,01/16/2023 10:44:07 AM,01/17/2023 12:44:49 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10309.0,135 CORRELL AVENUE,CORRELL AVENUE,DEAD END,ARDEN AVENUE,DEAD END,ARDEN AVENUE,ADDRESS,STATEN ISLAND,CORRELL AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,01/17/2023 12:07:38 PM,03 STATEN ISLAND,5057770030.0,STATEN ISLAND,931201.0,140628.0,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.55250839649178,-74.19089649992033,"(40.55250839649178, -74.19089649992033)",10699.0,15.0,1.0,9.0,77.0,77.0,2023
56540008,01/16/2023 08:37:28 AM,01/17/2023 01:27:44 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11102.0,23 STREET,23 STREET,23 STREET,28 AVENUE,23 STREET,28 AVENUE,INTERSECTION,,,,Closed,,The Department of Sanitation removed the items.,01/17/2023 03:00:45 AM,01 QUEENS,,QUEENS,1004897.0,220004.0,PHONE,Unspecified,QUEENS,,,,,,,,40.77051241009248,-73.9254587359379,"(40.77051241009248, -73.9254587359379)",16859.0,39.0,3.0,4.0,72.0,72.0,2023
56543230,01/16/2023 08:02:38 AM,01/17/2023 01:27:34 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11102.0,27-30 23 STREET,23 STREET,27 ROAD,28 AVENUE,27 ROAD,28 AVENUE,ADDRESS,ASTORIA,23 STREET,,Closed,,The Department of Sanitation found an open service request already exists for the same location.,01/17/2023 03:01:42 AM,01 QUEENS,4005430089.0,QUEENS,1004974.0,220139.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.77088276958928,-73.92518032891782,"(40.77088276958928, -73.92518032891782)",16859.0,39.0,3.0,4.0,72.0,72.0,2023
56535166,01/15/2023 09:19:15 PM,01/17/2023 01:27:19 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11102.0,23-31 ASTORIA BOULEVARD,ASTORIA BOULEVARD,23 STREET,CRESCENT STREET,23 STREET,CRESCENT STREET,ADDRESS,ASTORIA,ASTORIA BOULEVARD,,Closed,,The Department of Sanitation found an open service request already exists for the same location.,01/17/2023 03:03:49 AM,01 QUEENS,4008720004.0,QUEENS,1005254.0,220441.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.77171101962946,-73.92416850407255,"(40.771711019629464, -73.92416850407255)",16859.0,39.0,3.0,4.0,72.0,72.0,2023
56554489,01/15/2023 03:14:01 PM,01/17/2023 01:27:29 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11102.0,ASTORIA BOULEVARD,ASTORIA BOULEVARD,23 STREET,CRESCENT STREET,23 STREET,CRESCENT STREET,BLOCKFACE,,,,Closed,,The Department of Sanitation found an open service request already exists for the same location.,01/17/2023 03:02:44 AM,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,,,,,,,,2023
56537454,01/15/2023 11:44:49 AM,01/17/2023 01:27:24 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11102.0,23-27 ASTORIA BOULEVARD,ASTORIA BOULEVARD,23 STREET,CRESCENT STREET,23 STREET,CRESCENT STREET,ADDRESS,ASTORIA,ASTORIA BOULEVARD,,Closed,,The Department of Sanitation found an open service request already exists for the same location.,01/17/2023 03:03:22 AM,01 QUEENS,4008720006.0,QUEENS,1005253.0,220442.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.77171376674339,-73.92417211128142,"(40.77171376674339, -73.92417211128142)",16859.0,39.0,3.0,4.0,72.0,72.0,2023
56533205,01/15/2023 11:41:56 AM,01/17/2023 01:26:34 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11102.0,23-29 ASTORIA BOULEVARD,ASTORIA BOULEVARD,23 STREET,CRESCENT STREET,23 STREET,CRESCENT STREET,ADDRESS,ASTORIA,ASTORIA BOULEVARD,,Closed,,The Department of Sanitation found an open service request already exists for the same location.,01/17/2023 03:04:14 AM,01 QUEENS,4008720005.0,QUEENS,1005253.0,220442.0,PHONE,Unspecified,QUEENS,,,,,,,,40.77171376674339,-73.92417211128142,"(40.77171376674339, -73.92417211128142)",16859.0,39.0,3.0,4.0,72.0,72.0,2023
56532371,01/15/2023 11:31:27 AM,01/18/2023 10:50:18 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11378.0,60 lane metropolitan avenue,60 lane metropolitan avenue,,,,,,Queens,,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,01/17/2023 12:53:23 PM,0 Unspecified,,Unspecified,,,PHONE,Unspecified,Unspecified,,,,,,,,,,,,,,,,,2023
56531991,01/15/2023 10:01:00 AM,01/19/2023 07:56:29 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11385.0,60 LANE,60 LANE,60 LANE,METROPOLITAN AVENUE,60 LANE,METROPOLITAN AVENUE,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,01/17/2023 06:27:22 AM,05 QUEENS,,QUEENS,1011159.0,198979.0,PHONE,Unspecified,QUEENS,,,,,,,,40.712787215668286,-73.90293534544277,"(40.712787215668286, -73.90293534544277)",15310.0,54.0,3.0,34.0,62.0,62.0,2023
56524910,01/14/2023 01:24:02 PM,01/19/2023 09:18:30 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11355.0,136-31 58 AVENUE,58 AVENUE,136 STREET,138 STREET,136 STREET,138 STREET,ADDRESS,FLUSHING,58 AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,01/17/2023 10:36:18 AM,07 QUEENS,4063720031.0,QUEENS,1031643.0,210968.0,PHONE,Unspecified,QUEENS,,,,,,,,40.74560801597092,-73.8289623023584,"(40.74560801597092, -73.8289623023584)",14190.0,22.0,3.0,3.0,67.0,67.0,2023
56521805,01/13/2023 06:58:35 AM,01/19/2023 09:17:09 AM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11358.0,33-56 159 STREET,159 STREET,33 AVENUE,35 AVENUE,33 AVENUE,35 AVENUE,ADDRESS,FLUSHING,159 STREET,,Closed,,The Department of Sanitation cleaned the location.,01/14/2023 09:28:24 AM,07 QUEENS,4052430070.0,QUEENS,1038037.0,219034.0,PHONE,Unspecified,QUEENS,,,,,,,,40.76771049641599,-73.805822391072,"(40.76771049641599, -73.805822391072)",14193.0,22.0,3.0,20.0,67.0,67.0,2023
56512416,01/12/2023 11:50:16 PM,01/18/2023 12:58:27 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11208.0,246 MONTAUK AVENUE,MONTAUK AVENUE,BELMONT AVENUE,SUTTER AVENUE,BELMONT AVENUE,SUTTER AVENUE,ADDRESS,BROOKLYN,MONTAUK AVENUE,,Closed,,The Department of Sanitation cleaned the location.,01/14/2023 12:35:03 PM,05 BROOKLYN,3040390007.0,BROOKLYN,1018194.0,184435.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.672843144195966,-73.87763239902661,"(40.672843144195966, -73.87763239902661)",17215.0,45.0,2.0,25.0,47.0,47.0,2023
56513265,01/12/2023 10:02:43 PM,01/14/2023 02:33:15 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11420.0,108-10 NORTH CONDUIT AVENUE,NORTH CONDUIT AVENUE,BELT PARKWAY EXIT   17 NORTH WB,UNNAMED STREET,BELT PARKWAY EXIT   17 NORTH WB,UNNAMED STREET,ADDRESS,SOUTH OZONE PARK,NORTH CONDUIT AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,01/13/2023 05:28:33 AM,10 QUEENS,4115430500.0,QUEENS,1030861.0,182111.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.66640666404201,-73.83198422386607,"(40.66640666404201, -73.83198422386607)",24016.0,62.0,3.0,41.0,64.0,64.0,2023
56509783,01/12/2023 03:32:31 PM,01/14/2023 02:33:05 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11420.0,131-14 115 AVENUE,115 AVENUE,131 STREET,132 STREET,131 STREET,132 STREET,ADDRESS,SOUTH OZONE PARK,115 AVENUE,,Closed,,The Department of Sanitation cleaned the location.,01/13/2023 05:18:04 AM,10 QUEENS,4116740006.0,QUEENS,1037063.0,187021.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.67984865647226,-73.80958985424951,"(40.67984865647226, -73.80958985424951)",24016.0,62.0,3.0,46.0,64.0,64.0,2023
56510203,01/12/2023 12:48:01 PM,01/14/2023 01:14:10 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11230.0,765 EAST   18 STREET,EAST   18 STREET,GLENWOOD ROAD,AVENUE H,GLENWOOD ROAD,AVENUE H,ADDRESS,BROOKLYN,EAST   18 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,01/13/2023 05:49:26 AM,14 BROOKLYN,3066930032.0,BROOKLYN,995424.0,169505.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63192157536411,-73.95974261287941,"(40.63192157536411, -73.95974261287941)",13513.0,60.0,2.0,26.0,43.0,43.0,2023
56510199,01/12/2023 12:05:10 PM,01/14/2023 02:33:00 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11420.0,131-18 115 AVENUE,115 AVENUE,131 STREET,132 STREET,131 STREET,132 STREET,ADDRESS,SOUTH OZONE PARK,115 AVENUE,,Closed,,The Department of Sanitation found an open service request already exists for the same location.,01/13/2023 05:14:56 AM,10 QUEENS,4116740009.0,QUEENS,1037070.0,187024.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.67985684900561,-73.80956459325945,"(40.67985684900561, -73.80956459325945)",24016.0,62.0,3.0,46.0,64.0,64.0,2023
56496923,01/11/2023 11:58:36 PM,01/20/2023 12:52:45 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,10473.0,LACOMBE AVENUE,LACOMBE AVENUE,LACOMBE AVENUE,ST LAWRENCE AVENUE,LACOMBE AVENUE,ST LAWRENCE AVENUE,INTERSECTION,,,,Closed,,The Department of Sanitation removed the items.,01/12/2023 01:15:04 PM,09 BRONX,,BRONX,1022081.0,236154.0,ONLINE,Unspecified,BRONX,,,,,,,,40.81478290901932,-73.86332894791036,"(40.81478290901932, -73.86332894791036)",11611.0,58.0,5.0,31.0,26.0,26.0,2023
56505829,01/11/2023 09:24:12 PM,01/14/2023 03:29:51 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11418.0,91-31 114 STREET,114 STREET,91 AVENUE,93 AVENUE,91 AVENUE,93 AVENUE,ADDRESS,RICHMOND HILL,114 STREET,,Closed,,The Department of Sanitation cleaned the location.,01/12/2023 01:14:07 AM,09 QUEENS,4093240058.0,QUEENS,1030570.0,192347.0,PHONE,Unspecified,QUEENS,,,,,,,,40.69450363687746,-73.83296281282527,"(40.694503636877464, -73.83296281282527)",24014.0,46.0,3.0,28.0,60.0,60.0,2023
56500261,01/11/2023 09:57:01 AM,01/19/2023 02:59:34 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11428.0,91-16 218 PLACE,218 PLACE,91 AVENUE,92 AVENUE,91 AVENUE,92 AVENUE,ADDRESS,QUEENS VILLAGE,218 PLACE,,Closed,,The Department of Sanitation removed the items.,01/12/2023 05:18:18 AM,13 QUEENS,4107090018.0,QUEENS,1055908.0,203341.0,PHONE,Unspecified,QUEENS,,,,,,,,40.72451053986544,-73.74147343856123,"(40.724510539865435, -73.74147343856123)",24337.0,63.0,3.0,16.0,63.0,63.0,2023
56488170,01/10/2023 11:36:29 PM,01/12/2023 01:39:09 PM,DSNY,Department of Sanitation,Dead Animal,Raccoon,Sidewalk,11420.0,114 STREET,114 STREET,114 STREET,NORTH CONDUIT AVENUE,114 STREET,NORTH CONDUIT AVENUE,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,01/11/2023 04:48:13 AM,10 QUEENS,,QUEENS,1031945.0,181996.0,PHONE,Unspecified,QUEENS,,,,,,,,40.666085242007576,-73.82807761990782,"(40.666085242007576, -73.82807761990782)",24016.0,62.0,3.0,41.0,64.0,64.0,2023
